datetime,Magnitude,BGSM_X,BGSM_Y,BGSM_Z
2002-05-07 00:00:16,6.419,-2.087,-4.862,3.611
2002-05-07 00:00:32,6.381,-2.212,-5.31,2.694
2002-05-07 00:00:48,6.459,-1.457,-5.455,3.027
2002-05-07 00:01:04,6.665,-0.053,-6.067,2.609
2002-05-07 00:01:20,6.468,0.244,-5.954,0.938
2002-05-07 00:01:36,6.579,1.785,-5.916,2.205
2002-05-07 00:01:52,6.495,2.15,-5.805,1.825
2002-05-07 00:02:08,6.584,3.051,-5.735,0.991
2002-05-07 00:02:24,6.612,2.912,-5.816,1.107
2002-05-07 00:02:40,6.603,2.747,-5.57,2.201
2002-05-07 00:02:56,6.634,1.587,-5.663,2.987
2002-05-07 00:03:12,6.698,1.036,-6.054,2.655
2002-05-07 00:03:28,6.462,-0.124,-5.704,2.676
2002-05-07 00:03:44,6.534,-5.208,-1.043,3.703
2002-05-07 00:04:00,6.578,-5.513,0.017,3.484
2002-05-07 00:04:16,6.486,-5.343,-1.503,3.309
2002-05-07 00:04:32,6.609,-4.402,-2.847,3.899
2002-05-07 00:04:48,6.439,-3.698,-3.047,4.209
2002-05-07 00:05:04,6.51,-0.546,-4.653,3.984
2002-05-07 00:05:20,6.434,-0.275,-5.767,2.707
2002-05-07 00:05:36,6.53,-2.585,-5.539,1.86
2002-05-07 00:05:52,6.671,-1.384,-5.975,2.162
2002-05-07 00:06:08,6.851,-0.684,-6.209,2.78
2002-05-07 00:06:24,6.848,0.057,-5.833,3.068
2002-05-07 00:06:40,7.254,-1.693,-5.044,4.863
2002-05-07 00:06:56,7.502,-1.701,-5.62,4.655
2002-05-07 00:07:12,7.494,-1.526,-5.612,4.715
2002-05-07 00:07:28,7.686,-1.715,-5.799,4.732
2002-05-07 00:07:44,7.622,-1.953,-5.761,4.559
2002-05-07 00:08:00,7.623,-2.396,-6.09,3.873
2002-05-07 00:08:16,7.613,-2.096,-6.353,3.607
2002-05-07 00:08:32,7.553,-2.606,-6.35,3.089
2002-05-07 00:08:48,7.557,-2.464,-6.575,2.704
2002-05-07 00:09:04,7.663,-1.48,-6.804,3.158
2002-05-07 00:09:20,7.691,-0.715,-6.761,3.567
2002-05-07 00:09:36,7.613,-0.128,-6.334,4.066
2002-05-07 00:09:52,7.267,0.423,-5.588,4.568
2002-05-07 00:10:08,7.588,0.84,-5.822,4.755
2002-05-07 00:10:24,7.664,1.395,-6.32,4.092
2002-05-07 00:10:40,7.808,0.713,-6.509,4.234
2002-05-07 00:10:56,7.889,0.637,-6.517,4.379
2002-05-07 00:11:12,8.025,0.776,-6.606,4.48
2002-05-07 00:11:28,7.946,0.573,-6.448,4.603
2002-05-07 00:11:44,7.671,0.465,-6.434,4.142
2002-05-07 00:12:00,7.675,0.747,-6.463,4.052
2002-05-07 00:12:16,7.72,0.712,-6.649,3.798
2002-05-07 00:12:32,7.591,2.036,-6.457,2.917
2002-05-07 00:12:48,7.6,3.937,-6.298,1.499
2002-05-07 00:13:04,7.661,4.314,-6.299,0.552
2002-05-07 00:13:20,7.58,4.336,-6.183,-0.284
2002-05-07 00:13:36,7.498,5.068,-5.262,-1.6
2002-05-07 00:13:52,7.291,4.721,-4.826,-2.729
2002-05-07 00:14:08,6.23,2.862,-5.137,0.078
2002-05-07 00:14:24,6.833,2.211,-6.025,2.007
2002-05-07 00:14:40,6.538,1.082,-5.585,3.031
2002-05-07 00:14:56,6.617,2.811,-5.357,1.958
2002-05-07 00:15:12,6.634,4.765,-4.214,0.582
2002-05-07 00:15:28,6.865,6.066,-1.555,-2.453
2002-05-07 00:15:44,7.466,7.0,-0.887,-2.396
2002-05-07 00:16:00,7.552,7.118,-0.461,-2.389
2002-05-07 00:16:16,7.564,7.166,-0.228,-2.359
2002-05-07 00:16:32,7.662,7.063,-0.064,-2.954
2002-05-07 00:16:48,7.65,6.999,-0.507,-3.039
2002-05-07 00:17:04,7.586,7.103,-0.565,-2.584
2002-05-07 00:17:20,7.484,6.992,-0.879,-2.513
2002-05-07 00:17:36,7.563,7.048,-1.048,-2.521
2002-05-07 00:17:52,7.509,6.939,-1.383,-2.507
2002-05-07 00:18:08,7.252,6.7,-1.517,-2.318
2002-05-07 00:18:24,7.264,6.635,-1.851,-2.275
2002-05-07 00:18:40,7.308,6.676,-1.792,-2.352
2002-05-07 00:18:56,7.204,6.604,-1.701,-2.3
2002-05-07 00:19:12,7.223,6.581,-1.919,-2.247
2002-05-07 00:19:28,7.238,6.458,-2.242,-2.363
2002-05-07 00:19:44,7.273,6.502,-2.201,-2.39
2002-05-07 00:20:00,7.366,6.799,-1.637,-2.288
2002-05-07 00:20:16,7.538,7.072,-1.307,-2.242
2002-05-07 00:20:32,7.454,7.049,-1.418,-1.934
2002-05-07 00:20:48,7.566,7.015,-1.308,-2.506
2002-05-07 00:21:04,7.484,6.941,-1.364,-2.431
2002-05-07 00:21:20,7.411,6.833,-1.811,-2.201
2002-05-07 00:21:36,7.336,6.738,-2.134,-1.952
2002-05-07 00:21:52,7.368,6.747,-2.107,-2.057
2002-05-07 00:22:08,7.212,6.499,-2.499,-1.776
2002-05-07 00:22:24,7.104,6.338,-2.712,-1.646
2002-05-07 00:22:40,7.167,6.448,-2.6,-1.685
2002-05-07 00:22:56,7.196,6.547,-2.371,-1.778
2002-05-07 00:23:12,7.221,6.562,-2.368,-1.823
2002-05-07 00:23:28,7.146,6.495,-2.377,-1.705
2002-05-07 00:23:44,7.242,6.641,-2.262,-1.701
2002-05-07 00:24:00,7.29,6.556,-2.632,-1.737
2002-05-07 00:24:16,7.303,6.683,-2.068,-1.978
2002-05-07 00:24:32,7.193,6.681,-1.78,-1.93
2002-05-07 00:24:48,7.23,6.616,-1.738,-2.201
2002-05-07 00:25:04,7.397,6.818,-1.736,-2.222
2002-05-07 00:25:20,7.547,6.947,-1.939,-2.207
2002-05-07 00:25:36,7.579,6.993,-1.885,-2.205
2002-05-07 00:25:52,7.653,7.102,-1.898,-2.109
2002-05-07 00:26:08,7.516,6.972,-1.973,-1.979
2002-05-07 00:26:24,7.578,7.016,-1.946,-2.088
2002-05-07 00:26:40,7.437,6.852,-2.015,-2.054
2002-05-07 00:26:56,7.464,6.879,-2.035,-2.027
2002-05-07 00:27:12,7.421,6.824,-2.205,-1.886
2002-05-07 00:27:28,7.409,6.853,-1.971,-1.961
2002-05-07 00:27:44,7.479,6.987,-1.821,-1.918
2002-05-07 00:28:00,7.563,7.075,-1.934,-1.814
2002-05-07 00:28:16,7.577,7.098,-2.025,-1.702
2002-05-07 00:28:32,7.58,7.052,-1.923,-1.984
2002-05-07 00:28:48,7.668,7.118,-1.734,-2.258
2002-05-07 00:29:04,7.549,6.94,-1.798,-2.353
2002-05-07 00:29:20,7.536,6.797,-1.78,-2.699
2002-05-07 00:29:36,7.721,6.812,-1.553,-3.268
2002-05-07 00:29:52,7.781,6.835,-1.56,-3.366
2002-05-07 00:30:08,7.841,7.112,-1.787,-2.764
2002-05-07 00:30:24,7.824,7.124,-1.88,-2.627
2002-05-07 00:30:40,7.912,7.198,-1.901,-2.668
2002-05-07 00:30:56,7.838,7.105,-1.584,-2.899
2002-05-07 00:31:12,7.861,7.064,-1.533,-3.077
2002-05-07 00:31:28,7.843,7.044,-1.959,-2.809
2002-05-07 00:31:44,7.884,7.285,-1.819,-2.393
2002-05-07 00:32:00,7.882,7.217,-1.732,-2.652
2002-05-07 00:32:16,7.767,7.064,-1.588,-2.802
2002-05-07 00:32:32,7.745,7.132,-2.022,-2.18
2002-05-07 00:32:48,7.748,7.094,-2.785,-1.371
2002-05-07 00:33:04,7.541,6.773,-3.012,-1.265
2002-05-07 00:33:20,7.418,6.663,-3.16,-0.791
2002-05-07 00:33:36,7.451,6.631,-3.234,-1.023
2002-05-07 00:33:52,7.484,6.683,-3.227,-0.959
2002-05-07 00:34:08,7.479,6.676,-3.218,-0.984
2002-05-07 00:34:24,7.497,6.826,-2.915,-1.051
2002-05-07 00:34:40,7.5,6.809,-2.961,-1.049
2002-05-07 00:34:56,7.452,6.774,-2.92,-1.049
2002-05-07 00:35:12,7.492,6.823,-2.89,-1.107
2002-05-07 00:35:28,7.535,6.811,-3.05,-1.004
2002-05-07 00:35:44,7.709,6.937,-3.125,-1.238
2002-05-07 00:36:00,7.662,6.901,-3.043,-1.344
2002-05-07 00:36:16,7.636,6.97,-2.77,-1.427
2002-05-07 00:36:32,7.631,6.951,-2.714,-1.586
2002-05-07 00:36:48,7.64,6.966,-2.616,-1.72
2002-05-07 00:37:04,7.62,6.93,-2.566,-1.849
2002-05-07 00:37:20,7.678,7.073,-2.282,-1.923
2002-05-07 00:37:36,7.675,7.081,-2.078,-2.101
2002-05-07 00:37:52,7.659,7.098,-1.989,-2.068
2002-05-07 00:38:08,7.672,7.142,-2.172,-1.767
2002-05-07 00:38:24,7.759,7.22,-2.351,-1.592
2002-05-07 00:38:40,7.68,7.153,-2.344,-1.526
2002-05-07 00:38:56,7.63,7.139,-2.173,-1.584
2002-05-07 00:39:12,7.671,7.177,-1.82,-1.969
2002-05-07 00:39:28,7.68,7.139,-1.503,-2.36
2002-05-07 00:39:44,7.561,7.029,-1.245,-2.468
2002-05-07 00:40:00,7.539,6.964,-1.416,-2.508
2002-05-07 00:40:16,7.63,7.091,-1.514,-2.369
2002-05-07 00:40:32,7.557,7.087,-1.242,-2.31
2002-05-07 00:40:48,7.488,6.939,-1.682,-2.25
2002-05-07 00:41:04,7.489,6.904,-1.907,-2.136
2002-05-07 00:41:20,7.492,7.074,-1.441,-1.996
